person,month,violence_tweets,assault_tweets,comandos_tweets,rebelion_tweets,total_tweets
@societatcc,2014-07-24,0,0,0,0,138
@vox_es,2014-07-24,0,0,0,0,3
@ciudadanoscs,2014-07-31,0,0,0,0,112
@ppcatalunya,2014-07-31,0,0,0,0,35
@psoe,2014-07-31,0,0,0,0,106
@socialistes_cat,2014-07-31,0,0,0,0,89
@societatcc,2014-07-31,0,0,0,0,154
@vox_es,2014-07-31,0,0,0,0,2
@ciudadanoscs,2014-08-07,0,0,0,0,35
@ppcatalunya,2014-08-07,0,0,0,0,1
@psoe,2014-08-07,2,0,0,0,57
@socialistes_cat,2014-08-07,0,0,0,0,48
@societatcc,2014-08-07,0,0,0,0,108
@vox_es,2014-08-07,0,0,0,0,2
@ciudadanoscs,2014-08-14,0,0,0,0,84
@psoe,2014-08-14,0,0,0,0,9
@socialistes_cat,2014-08-14,0,0,0,0,49
@societatcc,2014-08-14,0,0,0,0,79
@vox_es,2014-08-14,0,0,0,0,3
@ciudadanoscs,2014-08-21,0,0,0,0,67
@ppcatalunya,2014-08-21,0,0,0,0,1
@psoe,2014-08-21,0,0,0,0,93
@socialistes_cat,2014-08-21,0,0,0,0,56
@societatcc,2014-08-21,0,0,0,0,97
@ciudadanoscs,2014-08-28,0,0,0,0,102
@ppcatalunya,2014-08-28,0,0,0,0,1
@psoe,2014-08-28,0,0,0,0,74
@socialistes_cat,2014-08-28,0,0,0,0,76
@societatcc,2014-08-28,0,0,0,0,150
@vox_es,2014-08-28,0,0,0,0,57
@ciudadanoscs,2014-09-04,0,0,0,0,101
@ciutadanscs,2014-09-04,0,0,0,0,72
@ppcatalunya,2014-09-04,0,0,0,0,31
@psoe,2014-09-04,0,0,0,1,183
@socialistes_cat,2014-09-04,0,0,0,0,146
@societatcc,2014-09-04,0,0,0,0,131
@vox_es,2014-09-04,0,0,0,0,79
@ciudadanoscs,2014-09-11,0,0,0,0,119
@ciutadanscs,2014-09-11,0,0,0,0,70
@ppcatalunya,2014-09-11,1,0,0,0,28
@psoe,2014-09-11,0,0,0,0,138
@socialistes_cat,2014-09-11,0,0,0,0,129
@societatcc,2014-09-11,0,0,0,0,265
@vox_es,2014-09-11,0,0,0,0,57
@ciudadanoscs,2014-09-18,0,0,0,0,148
@ciutadanscs,2014-09-18,0,0,0,0,67
@ppcatalunya,2014-09-18,0,0,0,0,73
@psoe,2014-09-18,0,0,0,0,101
@socialistes_cat,2014-09-18,0,0,0,1,249
@societatcc,2014-09-18,0,0,0,0,116
@vox_es,2014-09-18,1,0,0,0,94
@ciudadanoscs,2014-09-25,0,0,0,0,164
@ciutadanscs,2014-09-25,0,0,0,0,57
@ppcatalunya,2014-09-25,0,0,0,0,48
@psoe,2014-09-25,0,0,0,0,65
@socialistes_cat,2014-09-25,0,0,0,0,138
@societatcc,2014-09-25,0,0,0,0,155
@vox_es,2014-09-25,0,0,0,0,64
@ciudadanoscs,2014-10-02,0,0,0,0,122
@ciutadanscs,2014-10-02,0,0,0,0,83
@ppcatalunya,2014-10-02,0,0,0,0,82
@psoe,2014-10-02,0,0,0,0,96
@socialistes_cat,2014-10-02,0,0,0,0,80
@societatcc,2014-10-02,0,0,0,0,118
@vox_es,2014-10-02,0,0,0,0,66
@ciudadanoscs,2014-10-09,0,0,0,0,109
@ciutadanscs,2014-10-09,0,0,0,0,77
@ppcatalunya,2014-10-09,0,0,0,0,39
@psoe,2014-10-09,0,0,0,0,65
@socialistes_cat,2014-10-09,0,0,0,0,30
@societatcc,2014-10-09,1,0,0,1,158
@vox_es,2014-10-09,0,0,0,4,64
@ciudadanoscs,2014-10-16,0,0,0,0,127
@ciutadanscs,2014-10-16,0,0,0,0,61
@ppcatalunya,2014-10-16,0,0,0,0,56
@psoe,2014-10-16,0,0,0,0,41
@socialistes_cat,2014-10-16,0,0,0,0,69
@societatcc,2014-10-16,0,0,0,0,122
@vox_es,2014-10-16,0,1,0,14,76
@ciudadanoscs,2014-10-23,0,0,0,0,109
@ciutadanscs,2014-10-23,0,0,0,0,86
@ppcatalunya,2014-10-23,0,0,0,0,13
@psoe,2014-10-23,0,0,0,0,60
@socialistes_cat,2014-10-23,0,0,0,0,42
@societatcc,2014-10-23,0,0,0,0,185
@vox_es,2014-10-23,0,0,0,0,54
@ciudadanoscs,2014-10-30,0,0,0,0,136
@ciutadanscs,2014-10-30,0,0,0,0,67
@ppcatalunya,2014-10-30,0,0,0,0,35
@psoe,2014-10-30,0,0,0,0,101
@socialistes_cat,2014-10-30,0,0,0,0,43
@societatcc,2014-10-30,0,1,0,0,136
@vox_es,2014-10-30,0,0,0,0,68
@ciudadanoscs,2014-11-06,0,0,0,0,218
@ciutadanscs,2014-11-06,0,0,0,0,108
@ppcatalunya,2014-11-06,0,0,0,0,56
@psoe,2014-11-06,0,0,0,0,129
@socialistes_cat,2014-11-06,0,0,0,0,74
@societatcc,2014-11-06,0,0,0,0,207
@vox_es,2014-11-06,0,0,0,0,56
@ciudadanoscs,2014-11-13,0,0,0,0,144
@ciutadanscs,2014-11-13,0,0,0,0,69
@ppcatalunya,2014-11-13,0,0,0,0,25
@psoe,2014-11-13,0,0,0,0,119
@socialistes_cat,2014-11-13,0,0,0,0,78
@societatcc,2014-11-13,0,0,0,0,174
@vox_es,2014-11-13,0,0,0,0,49
@ciudadanoscs,2014-11-20,0,0,0,0,171
@ciutadanscs,2014-11-20,0,0,0,0,90
@ppcatalunya,2014-11-20,0,0,0,0,24
@psoe,2014-11-20,1,0,0,0,137
@socialistes_cat,2014-11-20,0,0,0,0,79
@societatcc,2014-11-20,0,0,0,1,87
@vox_es,2014-11-20,0,0,0,0,28
@ciudadanoscs,2014-11-27,0,0,0,0,104
@ciutadanscs,2014-11-27,0,0,0,0,36
@ppcatalunya,2014-11-27,0,0,0,0,47
@psoe,2014-11-27,0,0,0,0,120
@socialistes_cat,2014-11-27,0,0,0,0,80
@societatcc,2014-11-27,0,0,0,0,144
@vox_es,2014-11-27,0,0,0,0,9
@ciudadanoscs,2014-12-04,1,0,0,0,126
@ciutadanscs,2014-12-04,1,0,0,0,39
@ppcatalunya,2014-12-04,0,0,0,0,17
@psoe,2014-12-04,0,0,0,0,89
@socialistes_cat,2014-12-04,0,0,0,0,99
@societatcc,2014-12-04,0,0,0,0,159
@vox_es,2014-12-04,0,0,0,0,27
@ciudadanoscs,2014-12-11,0,0,0,0,105
@ciutadanscs,2014-12-11,0,0,0,0,16
@ppcatalunya,2014-12-11,0,0,0,0,8
@psoe,2014-12-11,0,0,0,0,115
@socialistes_cat,2014-12-11,0,0,0,0,126
@societatcc,2014-12-11,0,0,0,0,94
@vox_es,2014-12-11,0,0,0,0,16
@ciudadanoscs,2014-12-18,0,0,0,0,114
@ciutadanscs,2014-12-18,0,0,0,0,28
@ppcatalunya,2014-12-18,1,0,0,0,51
@psoe,2014-12-18,1,0,0,0,120
@socialistes_cat,2014-12-18,0,0,0,0,61
@societatcc,2014-12-18,0,0,0,0,134
@vox_es,2014-12-18,0,0,0,0,19
@ciudadanoscs,2014-12-25,0,0,0,0,44
@ciutadanscs,2014-12-25,0,0,0,0,20
@ppcatalunya,2014-12-25,0,0,0,0,2
@psoe,2014-12-25,0,0,0,0,56
@socialistes_cat,2014-12-25,0,0,0,0,28
@societatcc,2014-12-25,0,0,0,0,49
@vox_es,2014-12-25,1,0,0,0,8
@ciudadanoscs,2015-01-01,0,0,0,0,28
@ciutadanscs,2015-01-01,0,0,0,0,12
@ppcatalunya,2015-01-01,0,0,0,0,1
@psoe,2015-01-01,0,0,0,0,43
@socialistes_cat,2015-01-01,0,0,0,0,13
@societatcc,2015-01-01,0,0,0,0,79
@vox_es,2015-01-01,0,1,0,0,33
@ciudadanoscs,2015-01-08,0,0,0,0,59
@ciutadanscs,2015-01-08,0,0,0,0,21
@ppcatalunya,2015-01-08,0,0,0,0,7
@psoe,2015-01-08,0,0,0,0,123
@socialistes_cat,2015-01-08,0,0,0,0,39
@societatcc,2015-01-08,0,0,0,0,73
@vox_es,2015-01-08,0,0,0,0,24
@ciudadanoscs,2015-01-15,0,0,0,0,157
@ciutadanscs,2015-01-15,0,0,0,0,74
@ppcatalunya,2015-01-15,0,0,0,0,20
@psoe,2015-01-15,1,0,0,0,97
@socialistes_cat,2015-01-15,0,0,0,0,68
@societatcc,2015-01-15,0,0,0,0,125
@vox_es,2015-01-15,0,0,0,0,100
@ciudadanoscs,2015-01-22,0,0,0,0,168
@ciutadanscs,2015-01-22,0,0,0,0,36
@ppcatalunya,2015-01-22,0,0,0,0,111
@psoe,2015-01-22,0,0,0,0,103
@socialistes_cat,2015-01-22,0,0,0,0,133
@societatcc,2015-01-22,0,0,0,0,192
@vox_es,2015-01-22,0,0,0,0,57
@ciudadanoscs,2015-01-29,0,1,0,0,146
@ciutadanscs,2015-01-29,0,0,0,0,61
@ppcatalunya,2015-01-29,0,0,0,0,27
@psoe,2015-01-29,0,0,0,0,199
@socialistes_cat,2015-01-29,0,0,0,0,140
@societatcc,2015-01-29,0,0,0,0,125
@vox_es,2015-01-29,0,0,0,0,34
@ciudadanoscs,2015-02-05,0,0,0,0,127
@ciutadanscs,2015-02-05,0,0,0,0,32
@ppcatalunya,2015-02-05,0,0,0,0,44
@psoe,2015-02-05,1,0,0,0,194
@socialistes_cat,2015-02-05,0,0,0,0,163
@societatcc,2015-02-05,1,0,0,0,148
@vox_es,2015-02-05,0,0,0,0,41
@ciudadanoscs,2015-02-12,0,0,0,0,156
@ciutadanscs,2015-02-12,0,0,0,0,70
@ppcatalunya,2015-02-12,0,0,0,0,35
@psoe,2015-02-12,0,0,0,0,192
@socialistes_cat,2015-02-12,1,0,0,0,133
@societatcc,2015-02-12,0,0,0,0,131
@vox_es,2015-02-12,0,0,0,0,35
@ciudadanoscs,2015-02-19,0,0,0,0,164
@ciutadanscs,2015-02-19,0,0,0,0,83
@ppcatalunya,2015-02-19,0,0,0,0,41
@psoe,2015-02-19,0,0,0,0,82
@socialistes_cat,2015-02-19,0,0,0,0,107
@societatcc,2015-02-19,0,0,0,0,165
@vox_es,2015-02-19,0,0,0,0,44
@ciudadanoscs,2015-02-26,0,0,0,0,230
@ciutadanscs,2015-02-26,0,0,0,0,90
@ppcatalunya,2015-02-26,5,0,0,0,39
@psoe,2015-02-26,0,0,0,0,141
@socialistes_cat,2015-02-26,0,0,0,0,118
@societatcc,2015-02-26,0,0,0,0,119
@vox_es,2015-02-26,0,0,0,0,66
@ciudadanoscs,2015-03-05,0,0,0,0,290
@ciutadanscs,2015-03-05,0,0,0,0,44
@ppcatalunya,2015-03-05,0,0,0,0,56
@psoe,2015-03-05,1,0,0,0,141
@socialistes_cat,2015-03-05,0,0,0,0,174
@societatcc,2015-03-05,0,0,0,0,257
@vox_es,2015-03-05,0,0,0,0,79
@ciudadanoscs,2015-03-12,0,0,0,0,274
@ciutadanscs,2015-03-12,0,0,0,0,33
@ppcatalunya,2015-03-12,0,0,0,0,40
@psoe,2015-03-12,0,0,0,1,130
@socialistes_cat,2015-03-12,0,0,0,0,141
@societatcc,2015-03-12,0,0,0,0,184
@vox_es,2015-03-12,0,0,0,0,72
@ciudadanoscs,2015-03-19,0,0,0,0,168
@ciutadanscs,2015-03-19,0,0,0,0,40
@ppcatalunya,2015-03-19,2,0,0,0,28
@psoe,2015-03-19,0,0,0,0,162
@socialistes_cat,2015-03-19,0,0,0,0,143
@societatcc,2015-03-19,0,0,0,0,221
@vox_es,2015-03-19,1,0,0,0,63
@ciudadanoscs,2015-03-26,0,0,0,0,76
@ciutadanscs,2015-03-26,0,0,0,0,24
@ppcatalunya,2015-03-26,0,0,0,0,12
@psoe,2015-03-26,0,0,0,0,136
@socialistes_cat,2015-03-26,0,0,0,0,85
@societatcc,2015-03-26,0,0,0,0,156
@vox_es,2015-03-26,1,0,0,0,23
@ciudadanoscs,2015-04-02,0,1,0,0,91
@ciutadanscs,2015-04-02,0,0,0,0,27
@ppcatalunya,2015-04-02,0,0,0,0,17
@psoe,2015-04-02,0,0,0,0,51
@socialistes_cat,2015-04-02,0,0,0,0,91
@societatcc,2015-04-02,0,0,0,0,180
@vox_es,2015-04-02,0,0,0,0,4
@ciudadanoscs,2015-04-09,0,0,0,0,131
@ciutadanscs,2015-04-09,0,0,0,0,44
@ppcatalunya,2015-04-09,0,0,0,1,77
@psoe,2015-04-09,0,0,0,0,183
@socialistes_cat,2015-04-09,0,0,0,0,118
@societatcc,2015-04-09,0,0,0,0,263
@vox_es,2015-04-09,5,0,0,0,67
@ciudadanoscs,2015-04-16,0,0,0,0,148
@ciutadanscs,2015-04-16,0,0,0,0,99
@ppcatalunya,2015-04-16,0,0,0,0,41
@psoe,2015-04-16,1,0,0,0,159
@socialistes_cat,2015-04-16,0,1,0,0,125
@societatcc,2015-04-16,1,0,0,0,230
@vox_es,2015-04-16,0,0,0,0,34
@ciudadanoscs,2015-04-23,0,0,0,0,150
@ciutadanscs,2015-04-23,0,0,0,0,78
@ppcatalunya,2015-04-23,0,0,0,0,25
@psoe,2015-04-23,0,0,0,0,145
@socialistes_cat,2015-04-23,0,0,0,0,80
@societatcc,2015-04-23,0,0,0,0,331
@vox_es,2015-04-23,0,0,0,0,35
@ciudadanoscs,2015-04-30,0,0,0,0,90
@ciutadanscs,2015-04-30,0,0,0,0,32
@ppcatalunya,2015-04-30,0,0,0,0,38
@psoe,2015-04-30,0,0,0,0,107
@socialistes_cat,2015-04-30,0,0,0,0,103
@societatcc,2015-04-30,0,0,1,0,312
@vox_es,2015-04-30,0,0,0,0,26
@ciudadanoscs,2015-05-07,0,0,0,0,227
@ciutadanscs,2015-05-07,0,0,0,0,55
@ppcatalunya,2015-05-07,0,0,0,0,53
@psoe,2015-05-07,0,0,0,0,151
@socialistes_cat,2015-05-07,0,0,0,0,123
@societatcc,2015-05-07,0,0,0,0,291
@vox_es,2015-05-07,0,1,0,0,50
@ciudadanoscs,2015-05-14,0,0,0,0,313
@ciutadanscs,2015-05-14,0,0,0,0,23
@ppcatalunya,2015-05-14,0,0,0,0,31
@psoe,2015-05-14,0,0,0,0,173
@socialistes_cat,2015-05-14,0,0,0,0,102
@societatcc,2015-05-14,3,0,0,0,312
@vox_es,2015-05-14,0,0,0,0,143
@ciudadanoscs,2015-05-21,0,0,0,0,267
@ciutadanscs,2015-05-21,0,0,0,0,24
@ppcatalunya,2015-05-21,0,0,0,0,46
@psoe,2015-05-21,0,0,0,0,186
@socialistes_cat,2015-05-21,0,0,0,0,210
@societatcc,2015-05-21,0,0,0,1,262
@vox_es,2015-05-21,0,0,0,0,241
@ciudadanoscs,2015-05-28,0,0,0,0,165
@ciutadanscs,2015-05-28,0,0,0,0,40
@ppcatalunya,2015-05-28,1,0,0,0,17
@psoe,2015-05-28,0,0,0,0,83
@socialistes_cat,2015-05-28,0,0,0,0,101
@societatcc,2015-05-28,0,0,0,0,194
@vox_es,2015-05-28,0,0,0,0,35
@ciudadanoscs,2015-06-04,0,0,0,0,104
@ciutadanscs,2015-06-04,0,0,0,0,17
@ppcatalunya,2015-06-04,0,0,0,0,34
@psoe,2015-06-04,0,0,0,0,70
@socialistes_cat,2015-06-04,0,0,0,0,118
@societatcc,2015-06-04,0,0,0,0,190
@vox_es,2015-06-04,0,0,0,0,35
@ciudadanoscs,2015-06-11,0,0,0,0,195
@ciutadanscs,2015-06-11,0,0,0,0,112
@ppcatalunya,2015-06-11,0,0,0,0,12
@psoe,2015-06-11,0,0,0,0,76
@socialistes_cat,2015-06-11,0,0,0,1,49
@societatcc,2015-06-11,0,0,0,0,233
@vox_es,2015-06-11,1,0,0,0,26
@ciudadanoscs,2015-06-18,0,0,0,0,68
@ciutadanscs,2015-06-18,0,0,0,0,36
@ppcatalunya,2015-06-18,0,0,0,0,41
@psoe,2015-06-18,0,0,0,0,92
@socialistes_cat,2015-06-18,0,0,0,0,114
@societatcc,2015-06-18,5,0,0,0,232
@vox_es,2015-06-18,0,0,0,0,24
@ciudadanoscs,2015-06-25,0,0,0,0,85
@ciutadanscs,2015-06-25,0,0,0,0,21
@ppcatalunya,2015-06-25,0,0,0,0,11
@psoe,2015-06-25,0,0,0,0,89
@socialistes_cat,2015-06-25,0,0,0,0,67
@societatcc,2015-06-25,0,0,0,0,301
@vox_es,2015-06-25,0,0,0,0,55
@ciudadanoscs,2015-07-02,0,0,0,0,228
@ciutadanscs,2015-07-02,0,0,0,0,143
@ppcatalunya,2015-07-02,0,0,0,0,18
@psoe,2015-07-02,0,0,0,0,113
@socialistes_cat,2015-07-02,0,0,0,0,137
@societatcc,2015-07-02,0,0,0,0,161
@vox_es,2015-07-02,0,0,0,0,25
@ciudadanoscs,2015-07-09,0,0,0,0,147
@ciutadanscs,2015-07-09,0,0,0,0,66
@ppcatalunya,2015-07-09,0,0,0,0,31
@psoe,2015-07-09,0,0,0,0,107
@socialistes_cat,2015-07-09,0,0,0,0,226
@societatcc,2015-07-09,0,0,0,0,193
@vox_es,2015-07-09,0,0,0,0,48
@ciudadanoscs,2015-07-16,0,0,0,0,79
@ciutadanscs,2015-07-16,0,0,0,0,37
@ppcatalunya,2015-07-16,0,0,0,0,30
@psoe,2015-07-16,0,0,0,0,139
@socialistes_cat,2015-07-16,0,0,0,0,109
@societatcc,2015-07-16,0,0,0,1,273
@vox_es,2015-07-16,0,0,0,0,40
@ciudadanoscs,2015-07-23,0,0,0,0,95
@ciutadanscs,2015-07-23,0,0,0,0,72
@ppcatalunya,2015-07-23,0,0,0,0,47
@psoe,2015-07-23,0,0,0,0,130
@socialistes_cat,2015-07-23,0,0,0,0,157
@societatcc,2015-07-23,0,0,0,1,248
@vox_es,2015-07-23,0,0,0,0,51
@ciudadanoscs,2015-07-30,0,0,0,0,166
@ciutadanscs,2015-07-30,0,0,0,0,99
@ppcatalunya,2015-07-30,0,0,0,0,22
@psoe,2015-07-30,0,0,0,0,111
@socialistes_cat,2015-07-30,0,0,0,0,89
@societatcc,2015-07-30,0,0,0,0,206
@vox_es,2015-07-30,0,0,0,0,20
@ciudadanoscs,2015-08-06,0,0,0,0,127
@ciutadanscs,2015-08-06,0,0,0,0,82
@ppcatalunya,2015-08-06,0,0,0,0,50
@psoe,2015-08-06,0,0,0,0,46
@socialistes_cat,2015-08-06,0,0,0,0,40
@societatcc,2015-08-06,0,0,0,0,185
@vox_es,2015-08-06,0,0,0,0,13
@ciudadanoscs,2015-08-13,0,0,0,0,81
@ciutadanscs,2015-08-13,0,0,0,0,53
@ppcatalunya,2015-08-13,0,0,0,0,4
@psoe,2015-08-13,0,0,0,0,53
@socialistes_cat,2015-08-13,0,0,0,0,19
@societatcc,2015-08-13,0,0,0,0,220
@vox_es,2015-08-13,0,0,0,0,36
@ciudadanoscs,2015-08-20,0,0,0,0,91
@ciutadanscs,2015-08-20,0,0,0,0,46
@ppcatalunya,2015-08-20,0,0,0,0,54
@psoe,2015-08-20,0,0,0,0,91
@socialistes_cat,2015-08-20,0,0,0,0,78
@societatcc,2015-08-20,0,0,0,0,232
@vox_es,2015-08-20,0,0,0,0,191
@ciudadanoscs,2015-08-27,0,0,0,0,157
@ciutadanscs,2015-08-27,0,0,0,0,120
@ppcatalunya,2015-08-27,0,0,0,0,55
@psoe,2015-08-27,1,0,0,0,151
@socialistes_cat,2015-08-27,0,0,0,0,120
@societatcc,2015-08-27,0,0,0,0,295
@vox_es,2015-08-27,0,0,0,0,61
@ciudadanoscs,2015-09-03,0,0,0,0,250
@ciutadanscs,2015-09-03,0,0,0,0,136
@ppcatalunya,2015-09-03,0,0,0,0,148
@psoe,2015-09-03,0,0,0,0,206
@socialistes_cat,2015-09-03,0,0,0,0,228
@societatcc,2015-09-03,0,0,0,0,317
@vox_es,2015-09-03,0,0,0,0,35
@ciudadanoscs,2015-09-10,0,0,0,0,388
@ciutadanscs,2015-09-10,0,0,0,0,195
@ppcatalunya,2015-09-10,0,0,0,0,212
@psoe,2015-09-10,0,0,0,0,203
@socialistes_cat,2015-09-10,0,0,0,0,209
@societatcc,2015-09-10,0,0,0,2,362
@vox_es,2015-09-10,0,0,0,0,35
@ciudadanoscs,2015-09-17,0,0,0,0,480
@ciutadanscs,2015-09-17,0,0,0,0,301
@ppcatalunya,2015-09-17,0,0,0,0,312
@psoe,2015-09-17,0,0,0,0,205
@socialistes_cat,2015-09-17,0,0,0,0,331
@societatcc,2015-09-17,0,0,0,0,298
@vox_es,2015-09-17,0,0,0,0,49
@ciudadanoscs,2015-09-24,0,0,0,0,294
@ciutadanscs,2015-09-24,0,0,0,0,132
@ppcatalunya,2015-09-24,0,0,0,1,333
@psoe,2015-09-24,0,0,0,0,233
@socialistes_cat,2015-09-24,0,0,0,0,265
@societatcc,2015-09-24,1,0,0,0,269
@vox_es,2015-09-24,0,0,0,0,32
@ciudadanoscs,2015-10-01,0,0,0,0,216
@ciutadanscs,2015-10-01,0,0,0,0,102
@ppcatalunya,2015-10-01,0,0,0,0,63
@psoe,2015-10-01,0,0,0,0,252
@socialistes_cat,2015-10-01,0,0,0,0,99
@societatcc,2015-10-01,0,0,0,1,232
@vox_es,2015-10-01,0,0,0,0,44
@ciudadanoscs,2015-10-08,0,0,0,0,188
@ciutadanscs,2015-10-08,0,0,0,0,79
@ppcatalunya,2015-10-08,0,0,0,0,61
@psoe,2015-10-08,0,0,0,1,243
@socialistes_cat,2015-10-08,0,0,0,0,106
@societatcc,2015-10-08,0,0,0,0,225
@vox_es,2015-10-08,0,0,0,0,14
@ciudadanoscs,2015-10-15,0,0,0,0,241
@ciutadanscs,2015-10-15,0,0,0,0,129
@ppcatalunya,2015-10-15,0,0,0,0,36
@psoe,2015-10-15,0,0,0,1,273
@socialistes_cat,2015-10-15,0,0,0,0,67
@societatcc,2015-10-15,0,0,0,0,274
@vox_es,2015-10-15,0,0,0,0,64
@ciudadanoscs,2015-10-22,0,0,0,0,185
@ciutadanscs,2015-10-22,0,0,0,0,129
@ppcatalunya,2015-10-22,0,0,0,0,63
@psoe,2015-10-22,0,0,0,0,209
@socialistes_cat,2015-10-22,1,0,0,0,61
@societatcc,2015-10-22,0,0,0,0,255
@vox_es,2015-10-22,1,0,0,0,49
@ciudadanoscs,2015-10-29,0,0,0,0,297
@ciutadanscs,2015-10-29,0,0,0,0,143
@ppcatalunya,2015-10-29,0,0,0,0,183
@psoe,2015-10-29,0,0,0,0,268
@socialistes_cat,2015-10-29,0,0,0,0,151
@societatcc,2015-10-29,0,0,0,0,279
@vox_es,2015-10-29,0,0,0,0,58
@ciudadanoscs,2015-11-05,0,0,0,0,377
@ciutadanscs,2015-11-05,0,0,0,0,147
@ppcatalunya,2015-11-05,0,0,0,0,99
@psoe,2015-11-05,0,0,0,0,235
@socialistes_cat,2015-11-05,0,0,0,0,133
@societatcc,2015-11-05,0,0,0,3,273
@vox_es,2015-11-05,0,0,0,0,61
@ciudadanoscs,2015-11-12,0,0,0,0,353
@ciutadanscs,2015-11-12,0,0,0,0,140
@ppcatalunya,2015-11-12,3,0,0,0,140
@psoe,2015-11-12,0,0,0,0,208
@socialistes_cat,2015-11-12,0,0,0,0,293
@societatcc,2015-11-12,0,0,0,3,239
@vox_es,2015-11-12,0,0,0,0,71
@ciudadanoscs,2015-11-19,0,0,0,0,389
@ciutadanscs,2015-11-19,0,0,0,0,78
@ppcatalunya,2015-11-19,0,0,0,0,97
@psoe,2015-11-19,0,0,0,0,274
@socialistes_cat,2015-11-19,0,0,0,0,91
@societatcc,2015-11-19,0,0,0,0,210
@vox_es,2015-11-19,0,0,0,0,51
@ciudadanoscs,2015-11-26,0,0,0,0,517
@ciutadanscs,2015-11-26,0,0,0,0,137
@ppcatalunya,2015-11-26,0,0,0,0,183
@psoe,2015-11-26,0,0,0,0,370
@socialistes_cat,2015-11-26,2,0,0,0,145
@societatcc,2015-11-26,2,0,0,0,268
@vox_es,2015-11-26,0,0,0,0,95
@ciudadanoscs,2015-12-03,0,0,0,0,676
@ciutadanscs,2015-12-03,0,0,0,0,171
@ppcatalunya,2015-12-03,0,0,0,0,266
@psoe,2015-12-03,1,0,0,0,419
@socialistes_cat,2015-12-03,0,0,0,0,271
@societatcc,2015-12-03,0,0,0,0,268
@vox_es,2015-12-03,0,0,0,0,107
@ciudadanoscs,2015-12-10,0,0,0,0,692
@ciutadanscs,2015-12-10,1,0,0,0,203
@ppcatalunya,2015-12-10,0,0,0,0,320
@psoe,2015-12-10,0,0,0,0,607
@socialistes_cat,2015-12-10,0,0,0,0,366
@societatcc,2015-12-10,0,0,0,0,226
@vox_es,2015-12-10,0,0,0,0,125
@ciudadanoscs,2015-12-17,1,0,0,0,612
@ciutadanscs,2015-12-17,0,0,0,0,101
@ppcatalunya,2015-12-17,2,0,0,0,259
@psoe,2015-12-17,2,0,0,0,724
@socialistes_cat,2015-12-17,1,0,0,0,322
@societatcc,2015-12-17,0,0,0,0,197
@vox_es,2015-12-17,0,0,0,0,86
@ciudadanoscs,2015-12-24,0,0,0,0,132
@ciutadanscs,2015-12-24,0,0,0,0,63
@ppcatalunya,2015-12-24,0,0,0,0,25
@psoe,2015-12-24,0,0,0,0,54
@socialistes_cat,2015-12-24,0,0,0,0,54
@societatcc,2015-12-24,3,0,0,0,203
@vox_es,2015-12-24,0,0,0,0,2
@ciudadanoscs,2015-12-31,0,0,0,0,144
@ciutadanscs,2015-12-31,0,0,0,0,62
@ppcatalunya,2015-12-31,0,0,0,0,13
@psoe,2015-12-31,0,0,0,0,103
@socialistes_cat,2015-12-31,0,0,0,0,27
@societatcc,2015-12-31,0,0,0,0,210
@vox_es,2015-12-31,0,0,0,0,1
@ciudadanoscs,2016-01-07,0,0,0,0,261
@ciutadanscs,2016-01-07,0,0,0,0,104
@ppcatalunya,2016-01-07,0,0,0,0,76
@psoe,2016-01-07,0,0,0,0,54
@socialistes_cat,2016-01-07,0,0,0,0,89
@societatcc,2016-01-07,0,0,0,0,240
@vox_es,2016-01-07,0,0,0,0,7
@ciudadanoscs,2016-01-14,1,0,0,0,328
@ciutadanscs,2016-01-14,0,0,0,0,150
@ppcatalunya,2016-01-14,0,0,0,0,15
@psoe,2016-01-14,0,0,0,0,125
@socialistes_cat,2016-01-14,0,0,0,0,105
@societatcc,2016-01-14,0,0,0,0,229
@vox_es,2016-01-14,0,0,0,0,7
@ciudadanoscs,2016-01-21,0,0,0,0,347
@ciutadanscs,2016-01-21,0,0,0,0,109
@ppcatalunya,2016-01-21,1,0,0,0,39
@psoe,2016-01-21,0,0,0,0,79
@socialistes_cat,2016-01-21,0,0,0,0,77
@societatcc,2016-01-21,0,0,0,0,220
@vox_es,2016-01-21,0,0,0,0,29
@ciudadanoscs,2016-01-28,0,0,0,0,360
@ciutadanscs,2016-01-28,0,0,0,0,92
@ppcatalunya,2016-01-28,0,0,0,0,4
@ppopular,2016-01-28,0,1,0,1,178
@psoe,2016-01-28,0,0,0,0,133
@socialistes_cat,2016-01-28,0,0,0,0,87
@societatcc,2016-01-28,0,0,0,5,260
@vox_es,2016-01-28,0,0,0,0,27
@ciudadanoscs,2016-02-04,0,0,0,0,341
@ciutadanscs,2016-02-04,0,0,0,0,117
@ppcatalunya,2016-02-04,0,0,0,0,26
@ppopular,2016-02-04,0,0,0,0,174
@psoe,2016-02-04,0,0,0,0,241
@socialistes_cat,2016-02-04,0,0,0,0,127
@societatcc,2016-02-04,0,1,0,0,195
@ciudadanoscs,2016-02-11,0,0,0,0,257
@ciutadanscs,2016-02-11,0,0,0,0,75
@ppcatalunya,2016-02-11,0,0,0,0,23
@ppopular,2016-02-11,0,0,0,0,170
@psoe,2016-02-11,0,0,0,0,74
@socialistes_cat,2016-02-11,0,0,0,0,129
@societatcc,2016-02-11,0,0,0,0,190
@vox_es,2016-02-11,0,0,0,0,1
@ciudadanoscs,2016-02-18,0,0,0,0,267
