Spain,  Exposures (Lexis triangle)	Last modified: 05 Oct 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1960   89      1870     3841.54     1599.94     5441.48
 1960   90      1870     3288.40     1329.68     4618.08
 1960   90      1869     2877.18     1134.27     4011.45
 1960   91      1869     2459.84      941.25     3401.09
 1960   91      1868     2121.72      793.00     2914.72
 1960   92      1868     1827.37      666.87     2494.24
 1960   92      1867     1647.42      586.27     2233.69
 1960   93      1867     1386.05      475.61     1861.66
 1960   93      1866     1260.94      423.29     1684.23
 1960   94      1866     1047.32      335.72     1383.04
 1960   94      1865      952.14      306.00     1258.13
 1960   95      1865      764.93      240.80     1005.73
 1960   95      1864      701.43      217.03      918.46
 1960   96      1864      555.22      171.58      726.81
 1960   96      1863      479.64      149.56      629.20
 1960   97      1863      375.82      114.56      490.38
 1960   97      1862      337.46       98.00      435.47
 1960   98      1862      254.59       69.88      324.48
 1960   98      1861      223.99       61.76      285.75
 1960   99      1861      159.13       39.63      198.75
 1960   99      1860      136.64       34.48      171.11
 1960   100     1860       97.77       21.10      118.87
 1960   100     1859       78.74       17.71       96.45
 1960   101     1859       58.54       12.87       71.40
 1960   101     1858       48.51       11.55       60.05
 1960   102     1858       38.31        9.82       48.12
 1960   102     1857       28.14        8.19       36.34
 1960   103     1857       20.92        6.21       27.14
 1960   103     1856       18.22        5.57       23.79
 1960   104     1856       14.06        4.26       18.32
 1960   104     1855       15.97        6.67       22.64
 1960   105     1855       12.83        5.89       18.72
 1960   105     1854        9.68        2.69       12.37
 1960   106     1854        7.70        2.38       10.07
 1960   106     1853        3.65        1.99        5.64
 1960   107     1853        2.83        1.96        4.78
 1960   107     1852        3.61        3.11        6.71
 1960   108     1852        3.46        3.11        6.56
 1960   108     1851        3.61        2.05        5.65
 1960   109     1851        3.61        2.05        5.65
 1960   109     1850        2.64        1.13        3.76
 1960   110+       .       10.94        6.67       17.61
 1961    0      1961   156953.60   165642.32   322595.92
 1961    0      1960   141389.34   146918.07   288307.41
 1961    1      1960   145972.44   151465.97   297438.41
 1961    1      1959   150387.66   157795.11   308182.77
 1961    2      1959   153525.56   160996.47   314522.02
 1961    2      1958   146714.65   153298.46   300013.11
 1961    3      1958   148917.78   155667.82   304585.60
 1961    3      1957   146067.04   150492.74   296559.78
 1961    4      1957   147528.11   152111.24   299639.35
 1961    4      1956   135044.69   140611.73   275656.42
 1961    5      1956   140381.72   146112.65   286494.38
 1961    5      1955   133839.70   139069.89   272909.59
 1961    6      1955   140138.04   145364.70   285502.73
 1961    6      1954   129519.84   134667.67   264187.51
 1961    7      1954   134245.78   139167.29   273413.07
 1961    7      1953   129539.42   135771.73   265311.15
 1961    8      1953   136935.38   143034.24   279969.62
 1961    8      1952   131788.45   138849.03   270637.48
 1961    9      1952   137258.84   144207.49   281466.33
 1961    9      1951   121269.16   124856.43   246125.60
 1961   10      1951   129758.30   133589.86   263348.16
 1961   10      1950   127895.62   133541.68   261437.30
 1961   11      1950   130651.90   136524.28   267176.18
 1961   11      1949   125324.84   131891.65   257216.50
 1961   12      1949   133369.19   140136.64   273505.83
 1961   12      1948   136839.97   143477.41   280317.38
 1961   13      1948   146743.74   153724.52   300468.26
 1961   13      1947   130983.97   137585.04   268569.01
 1961   14      1947   126589.15   133047.06   259636.21
 1961   14      1946   119172.18   123918.96   243091.14
 1961   15      1946   129844.59   135041.69   264886.28
 1961   15      1945   132021.34   135625.62   267646.95
 1961   16      1945   135226.86   138335.22   273562.08
 1961   16      1944   126618.05   126064.43   252682.48
 1961   17      1944   131301.26   130503.75   261805.01
 1961   17      1943   124647.64   127468.91   252116.54
 1961   18      1943   126474.78   129039.33   255514.10
 1961   18      1942   116053.82   118889.58   234943.40
 1961   19      1942   110402.85   112663.54   223066.40
 1961   19      1941    94424.24    96428.68   190852.93
 1961   20      1941   106206.07   108259.98   214466.05
 1961   20      1940   120631.09   125046.39   245677.47
 1961   21      1940   138701.02   143149.71   281850.73
 1961   21      1939    80979.24    83154.42   164133.66
 1961   22      1939    88820.45    90632.76   179453.21
 1961   22      1938    94079.01   125470.31   219549.32
 1961   23      1938   102759.01   133577.41   236336.42
 1961   23      1937   105623.14   101008.09   206631.23
 1961   24      1937   115669.72   110937.55   226607.27
 1961   24      1936   122586.52   116940.18   239526.70
 1961   25      1936   133538.64   127268.33   260806.96
 1961   25      1935   117893.34   113100.06   230993.40
 1961   26      1935   127310.32   122392.12   249702.43
 1961   26      1934   116276.34   112370.33   228646.66
 1961   27      1934   128113.55   123842.66   251956.21
 1961   27      1933   122721.17   117945.72   240666.90
 1961   28      1933   134333.50   129374.94   263708.44
 1961   28      1932   125125.96   120789.56   245915.52
 1961   29      1932   133802.91   129363.20   263166.11
 1961   29      1931   113174.01   111581.27   224755.28
 1961   30      1931   124628.15   122999.51   247627.65
 1961   30      1930   132047.63   124791.91   256839.55
 1961   31      1930   138731.02   131455.25   270186.26
 1961   31      1929   107972.83   106203.63   214176.47
 1961   32      1929   117954.05   115990.04   233944.08
 1961   32      1928   117339.20   114015.17   231354.38
 1961   33      1928   124556.77   120988.92   245545.69
 1961   33      1927   112732.08   108388.84   221120.92
 1961   34      1927   122820.82   118202.84   241023.66
 1961   34      1926   112015.00   109035.34   221050.34
 1961   35      1926   118903.32   115863.84   234767.16
 1961   35      1925   109950.92   102977.78   212928.70
 1961   36      1925   122345.86   114800.68   237146.55
 1961   36      1924   108803.63   104660.66   213464.28
 1961   37      1924   117799.82   113466.03   231265.85
 1961   37      1923   105667.16   103144.98   208812.14
 1961   38      1923   113450.71   110794.89   224245.60
 1961   38      1922   111057.84   104171.07   215228.91
 1961   39      1922   119440.60   112134.57   231575.17
 1961   39      1921    99739.07    99827.09   199566.17
 1961   40      1921   105298.64   105479.91   210778.55
 1961   40      1920   107538.40    95972.76   203511.16
 1961   41      1920   119714.93   107049.32   226764.25
 1961   41      1919    87720.20    81000.15   168720.35
 1961   42      1919    89030.00    82079.64   171109.64
 1961   42      1918    91572.58    79283.72   170856.30
 1961   43      1918   103476.43    89604.31   193080.74
 1961   43      1917    87137.36    75268.62   162405.98
 1961   44      1917    95248.73    82345.67   177594.41
 1961   44      1916    86660.50    75833.20   162493.71
 1961   45      1916    93761.01    82010.16   175771.17
 1961   45      1915    88289.63    77032.88   165322.51
 1961   46      1915    99030.18    86417.38   185447.56
 1961   46      1914    90536.38    77759.99   168296.37
 1961   47      1914    97563.10    83819.05   181382.14
 1961   47      1913    86095.38    76006.65   162102.03
 1961   48      1913    96209.59    84899.70   181109.29
 1961   48      1912    93882.95    80791.80   174674.75
 1961   49      1912    98804.40    85046.54   183850.94
 1961   49      1911    84624.76    76242.92   160867.67
 1961   50      1911    92345.70    83087.72   175433.42
 1961   50      1910    96378.91    81096.02   177474.92
 1961   51      1910   105657.18    88919.97   194577.15
 1961   51      1909    79303.96    74257.42   153561.38
 1961   52      1909    87089.91    81218.76   168308.68
 1961   52      1908    82382.97    76696.52   159079.49
 1961   53      1908    90506.88    83907.11   174413.99
 1961   53      1907    80601.01    74069.49   154670.51
 1961   54      1907    86497.04    79167.18   165664.22
 1961   54      1906    79021.85    70349.64   149371.49
 1961   55      1906    87062.01    77290.05   164352.06
 1961   55      1905    81511.13    71117.49   152628.62
 1961   56      1905    88537.55    77044.37   165581.92
 1961   56      1904    75402.11    66411.20   141813.31
 1961   57      1904    83355.42    72934.21   156289.63
 1961   57      1903    73930.65    66399.27   140329.91
 1961   58      1903    79817.01    71267.39   151084.40
 1961   58      1902    76386.02    65171.48   141557.50
 1961   59      1902    81571.50    69392.97   150964.47
 1961   59      1901    67804.42    60506.96   128311.38
 1961   60      1901    73582.62    65453.17   139035.79
 1961   60      1900    85427.22    63459.66   148886.88
 1961   61      1900    94073.20    69710.79   163783.99
 1961   61      1899    58951.79    51783.29   110735.08
 1961   62      1899    58558.47    51240.66   109799.13
 1961   62      1898    62725.60    51951.34   114676.94
 1961   63      1898    62207.54    51260.53   113468.07
 1961   63      1897    62673.90    50021.45   112695.35
 1961   64      1897    61820.36    49199.50   111019.86
 1961   64      1896    65030.57    52211.18   117241.75
 1961   65      1896    64123.31    51184.09   115307.39
 1961   65      1895    64945.88    49570.26   114516.14
 1961   66      1895    63682.55    48470.12   112152.67
 1961   66      1894    57777.05    43672.40   101449.45
 1961   67      1894    56705.43    42705.57    99411.00
 1961   67      1893    53813.42    41634.44    95447.86
 1961   68      1893    52831.59    40589.15    93420.74
 1961   68      1892    53536.64    39658.29    93194.92
 1961   69      1892    52486.09    38653.25    91139.34
 1961   69      1891    43226.73    33240.98    76467.72
 1961   70      1891    42489.75    32394.18    74883.93
 1961   70      1890    51930.25    36007.27    87937.52
 1961   71      1890    50771.73    34936.11    85707.83
 1961   71      1889    39014.73    30695.14    69709.87
 1961   72      1889    38345.33    29766.86    68112.20
 1961   72      1888    46172.39    33504.36    79676.75
 1961   73      1888    44790.90    32110.74    76901.64
 1961   73      1887    36656.62    26601.88    63258.50
 1961   74      1887    35573.96    25514.36    61088.32
 1961   74      1886    35430.59    24200.86    59631.45
 1961   75      1886    34284.18    23137.62    57421.80
 1961   75      1885    34064.32    22438.30    56502.62
 1961   76      1885    32809.65    21344.53    54154.18
 1961   76      1884    29639.84    19790.38    49430.22
 1961   77      1884    28560.46    18750.86    47311.32
 1961   77      1883    25155.14    17417.07    42572.21
 1961   78      1883    24137.65    16378.12    40515.77
 1961   78      1882    24750.66    15918.46    40669.12
 1961   79      1882    23543.54    14875.38    38418.92
 1961   79      1881    18831.06    12699.06    31530.11
