Spain,  Deaths (Lexis triangle)	Last modified: 05 Oct 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1910   84      1825     1044.86      825.80     1870.66
 1910   85      1825      805.63      618.47     1424.10
 1910   85      1824      892.91      659.13     1552.04
 1910   86      1824      676.35      517.98     1194.33
 1910   86      1823      749.62      552.04     1301.66
 1910   87      1823      453.43      325.74      779.17
 1910   87      1822      502.56      347.16      849.72
 1910   88      1822      485.28      351.47      836.75
 1910   88      1821      537.85      374.58      912.43
 1910   89      1821      269.97      195.15      465.12
 1910   89      1820      299.22      207.98      507.20
 1910   90      1820      547.03      294.92      841.95
 1910   90      1819      588.34      304.77      893.11
 1910   91      1819      139.05       81.87      220.92
 1910   91      1818      149.55       84.60      234.15
 1910   92      1818      180.57       91.73      272.30
 1910   92      1817      194.21       94.80      289.01
 1910   93      1817      107.18       63.13      170.31
 1910   93      1816      115.28       65.24      180.52
 1910   94      1816      107.18       51.78      158.96
 1910   94      1815      115.28       53.51      168.79
 1910   95      1815      109.86       52.06      161.92
 1910   95      1814      113.61       51.23      164.84
 1910   96      1814       99.51       43.47      142.98
 1910   96      1813      102.91       42.78      145.69
 1910   97      1813       52.71       30.83       83.54
 1910   97      1812       54.51       30.34       84.85
 1910   98      1812       59.61       28.30       87.91
 1910   98      1811       61.64       27.86       89.50
 1910   99      1811       31.04       10.61       41.65
 1910   99      1810       32.10       10.45       42.55
 1910  100      1810       13.85        4.26       18.11
 1910  100      1809       13.20        3.76       16.96
 1910  101      1809       21.32        7.61       28.93
 1910  101      1808       12.18        2.79       14.97
 1910  102      1808       10.05        2.21       12.26
 1910  102      1807       10.18        3.01       13.19
 1910  103      1807        8.32        2.37       10.69
 1910  103      1806        6.77        1.85        8.62
 1910  104      1806        5.47        1.44        6.91
 1910  104      1805        4.41        1.11        5.52
 1910  105      1805        3.53        0.86        4.39
 1910  105      1804        2.82        0.66        3.48
 1910  106      1804        2.24        0.50        2.74
 1910  106      1803        1.77        0.38        2.15
 1910  107      1803        1.39        0.29        1.68
 1910  107      1802        1.08        0.00        1.08
 1910  108      1802        0.84        0.00        0.84
 1910  108      1801        0.65        0.00        0.65
 1910  109      1801        0.50        0.00        0.50
 1910  109      1800        0.39        0.00        0.39
 1910  110+        .        0.29        0.00        0.29
 1911    0      1911    30125.89    36521.16    66647.05
 1911    0      1910    15775.64    19709.37    35485.01
 1911    1      1910    12669.69    13644.71    26314.40
 1911    1      1909     9291.23     9984.58    19275.81
 1911    2      1909     5589.48     5797.57    11387.05
 1911    2      1908     5518.22     5662.55    11180.77
 1911    3      1908     3057.29     3090.25     6147.54
 1911    3      1907     2994.99     2992.33     5987.32
 1911    4      1907     1833.56     1964.72     3798.28
 1911    4      1906     1796.20     1902.46     3698.66
 1911    5      1906     1245.58     1301.85     2547.43
 1911    5      1905     1276.11     1288.64     2564.75
 1911    6      1905     1005.57      950.56     1956.13
 1911    6      1904     1030.22      940.91     1971.13
 1911    7      1904      689.85      668.82     1358.67
 1911    7      1903      706.76      662.03     1368.79
 1911    8      1903      538.91      544.33     1083.24
 1911    8      1902      552.12      538.80     1090.92
 1911    9      1902      428.56      459.65      888.21
 1911    9      1901      439.06      454.99      894.05
 1911   10      1901      390.42      381.51      771.93
 1911   10      1900      426.10      395.74      821.84
 1911   11      1900      339.16      321.95      661.11
 1911   11      1899      370.16      333.95      704.11
 1911   12      1899      329.58      324.41      653.99
 1911   12      1898      359.71      336.50      696.21
 1911   13      1898      341.08      308.65      649.73
 1911   13      1897      372.25      320.16      692.41
 1911   14      1897      394.73      345.58      740.31
 1911   14      1896      430.81      358.46      789.27
 1911   15      1896      449.33      377.98      827.31
 1911   15      1895      489.42      406.29      895.71
 1911   16      1895      468.51      411.33      879.84
 1911   16      1894      510.31      442.14      952.45
 1911   17      1894      538.52      490.11     1028.63
 1911   17      1893      586.57      526.83     1113.40
 1911   18      1893      604.22      566.00     1170.22
 1911   18      1892      658.13      608.40     1266.53
 1911   19      1892      529.41      513.31     1042.72
 1911   19      1891      576.65      551.76     1128.41
 1911   20      1891      596.52      565.94     1162.46
 1911   20      1890      630.77      559.31     1190.08
 1911   21      1890      476.73      522.06      998.79
 1911   21      1889      504.10      515.94     1020.04
 1911   22      1889      662.74      614.87     1277.61
 1911   22      1888      700.80      607.66     1308.46
 1911   23      1888      608.21      637.57     1245.78
 1911   23      1887      643.13      630.09     1273.22
 1911   24      1887      618.43      569.98     1188.41
 1911   24      1886      653.94      563.30     1217.24
 1911   25      1886      628.16      538.54     1166.70
 1911   25      1885      660.25      522.52     1182.77
 1911   26      1885      619.85      523.78     1143.63
 1911   26      1884      651.52      508.20     1159.72
 1911   27      1884      547.56      540.58     1088.14
 1911   27      1883      575.53      524.50     1100.03
 1911   28      1883      651.60      525.82     1177.42
 1911   28      1882      684.89      510.18     1195.07
 1911   29      1882      419.10      384.31      803.41
 1911   29      1881      440.51      372.88      813.39
 1911   30      1881      791.13      586.66     1377.79
 1911   30      1880      829.89      580.71     1410.60
 1911   31      1880      384.32      358.35      742.67
 1911   31      1879      403.15      354.71      757.86
 1911   32      1879      623.91      515.60     1139.51
 1911   32      1878      654.47      510.37     1164.84
 1911   33      1878      553.99      509.55     1063.54
 1911   33      1877      581.13      504.38     1085.51
 1911   34      1877      595.06      498.46     1093.52
 1911   34      1876      624.21      493.40     1117.61
 1911   35      1876      602.94      530.47     1133.41
 1911   35      1875      640.37      545.64     1186.01
 1911   36      1875      636.47      535.91     1172.38
 1911   36      1874      675.98      551.24     1227.22
 1911   37      1874      485.85      438.51      924.36
 1911   37      1873      516.01      451.06      967.07
 1911   38      1873      564.07      556.18     1120.25
 1911   38      1872      599.09      572.09     1171.18
 1911   39      1872      395.97      462.74      858.71
 1911   39      1871      420.55      475.98      896.53
 1911   40      1871      946.83      827.18     1774.01
 1911   40      1870     1004.81      868.73     1873.54
 1911   41      1870      337.81      361.98      699.79
 1911   41      1869      358.49      380.16      738.65
 1911   42      1869      607.57      628.09     1235.66
 1911   42      1868      644.77      659.64     1304.41
 1911   43      1868      399.05      455.41      854.46
 1911   43      1867      423.48      478.29      901.77
 1911   44      1867      540.98      597.27     1138.25
 1911   44      1866      574.10      627.27     1201.37
 1911   45      1866      659.92      784.98     1444.90
 1911   45      1865      700.61      834.70     1535.31
 1911   46      1865      523.37      621.18     1144.55
 1911   46      1864      555.64      660.53     1216.17
 1911   47      1864      441.24      510.36      951.60
 1911   47      1863      468.45      542.69     1011.14
 1911   48      1863      625.42      724.71     1350.13
 1911   48      1862      663.98      770.62     1434.60
 1911   49      1862      411.60      516.19      927.79
 1911   49      1861      436.98      548.89      985.87
 1911   50      1861     1186.91     1100.14     2287.05
 1911   50      1860     1266.66     1168.42     2435.08
 1911   51      1860      398.87      568.06      966.93
 1911   51      1859      425.67      603.32     1028.99
 1911   52      1859      708.56      838.48     1547.04
 1911   52      1858      756.17      890.52     1646.69
 1911   53      1858      507.91      646.37     1154.28
 1911   53      1857      542.04      686.49     1228.53
 1911   54      1857      719.70      788.38     1508.08
 1911   54      1856      768.07      837.32     1605.39
 1911   55      1856      789.80      856.03     1645.83
 1911   55      1855      845.24      908.07     1753.31
 1911   56      1855      796.58      955.31     1751.89
 1911   56      1854      852.49     1013.38     1865.87
 1911   57      1854      572.03      786.44     1358.47
 1911   57      1853      612.18      834.25     1446.43
 1911   58      1853      862.40     1011.27     1873.67
 1911   58      1852      922.93     1072.75     1995.68
 1911   59      1852      579.77      779.62     1359.39
 1911   59      1851      620.47      827.02     1447.49
 1911   60      1851     2256.71     1829.02     4085.73
 1911   60      1850     2457.08     1951.91     4408.99
 1911   61      1850      671.98      834.95     1506.93
 1911   61      1849      731.64      891.04     1622.68
 1911   62      1849     1139.63     1306.03     2445.66
 1911   62      1848     1240.81     1393.78     2634.59
